I,H,S,P
1908 , 339 , 22928 , 4.9991278562707135
1909 , 385 , 30269 , 6.59972963544392
1910 , 353 , 24455 , 5.332068724925869
1911 , 517 , 42438 , 9.253008895866042
1912 , 520 , 33721 , 7.352389673818246
1913 , 370 , 21704 , 4.732251875109017
1914 , 331 , 24649 , 5.374367695796268
1915 , 327 , 18008 , 3.9263910692482122
1916 , 321 , 19361 , 4.2213936856794
1917 , 372 , 27494 , 5.99467992325135
1918 , 374 , 26152 , 5.702075702075702
1919 , 311 , 21156 , 4.6127681841967565
1920 , 331 , 24873 , 5.423207744636317
1921 , 308 , 18638 , 4.06375370661085
1922 , 455 , 20677 , 4.508328972614686
1923 , 256 , 22238 , 4.848683062968776
1924 , 444 , 27402 , 5.974620617477759
1925 , 339 , 29677 , 6.4706523635095055
1926 , 401 , 31468 , 6.861154718297575
1927 , 409 , 22743 , 4.958791208791208
1928 , 386 , 27039 , 5.895473574045003
1929 , 360 , 30519 , 6.6542386185243325
1930 , 425 , 24451 , 5.331196581196581
1931 , 418 , 23108 , 5.0383743240886085
1932 , 429 , 24068 , 5.247688819117389
1933 , 418 , 33661 , 7.3393075178789475
1934 , 342 , 24772 , 5.401186115471831
1935 , 421 , 24306 , 5.299581371009941
1936 , 408 , 31537 , 6.876199197627768
1937 , 399 , 24960 , 5.442176870748299
1938 , 458 , 28671 , 6.251308215593929
1939 , 457 , 41091 , 8.959314495028782
1940 , 481 , 25969 , 5.66217512646084
1941 , 591 , 40160 , 8.756323042037332
1942 , 462 , 26147 , 5.700985522414094
1943 , 410 , 30112 , 6.565497994069422
1944 , 424 , 30426 , 6.633961276818419
1945 , 428 , 33522 , 7.3090005232862385
1946 , 510 , 32069 , 6.9921943136228855
1947 , 619 , 55227 , 12.041470434327577
1948 , 644 , 46356 , 10.10727367870225
1949 , 724 , 45674 , 9.958573172858886
1950 , 904 , 27100 , 5.9087737659166235
1951 , 470 , 29684 , 6.472178615035758
1952 , 559 , 28280 , 6.166056166056168
1953 , 496 , 27591 , 6.015829408686551
1954 , 526 , 32550 , 7.097069597069598
1955 , 457 , 30576 , 6.666666666666666
1956 , 545 , 37225 , 8.116387580673292
1957 , 482 , 45691 , 9.962279783708354
1958 , 742 , 39623 , 8.639237746380603
1959 , 446 , 35738 , 7.792168149311005
1960 , 648 , 30010 , 6.543258328972613
1961 , 622 , 43711 , 9.530568637711498
1962 , 581 , 39280 , 8.564451421594278
1963 , 561 , 40669 , 8.867303331589046
1964 , 538 , 35389 , 7.716073608930754
1965 , 522 , 43814 , 9.553026338740626
1966 , 568 , 40591 , 8.850296528867961
1967 , 652 , 48326 , 10.536804465375893
1968 , 476 , 32685 , 7.126504447933021
1969 , 648 , 37953 , 8.275117739403454
1970 , 556 , 44332 , 9.665968951683238
1971 , 572 , 45072 , 9.827315541601259
1972 , 513 , 41982 , 9.153584510727367
1973 , 694 , 48687 , 10.615515436944007
1974 , 502 , 44020 , 9.597941740798886
1975 , 758 , 38075 , 8.301718123146694
1976 , 516 , 46812 , 10.206698063840921
1977 , 624 , 47009 , 10.249651142508286
1978 , 593 , 39659 , 8.64708703994418
1979 , 720 , 35602 , 7.762515262515263
1980 , 680 , 44809 , 9.769972091400664
1981 , 670 , 40324 , 8.792080934938076
1982 , 711 , 37235 , 8.118567939996513
1983 , 632 , 35637 , 7.77014652014652
1984 , 516 , 32115 , 7.002223966509682
1985 , 469 , 31864 , 6.947496947496948
1986 , 505 , 39526 , 8.618088260945404
1987 , 648 , 59670 , 13.010204081632656
1988 , 757 , 38637 , 8.42425431711146
1989 , 629 , 47636 , 10.386359672073961
1990 , 535 , 43486 , 9.481510552939126
1991 , 671 , 50759 , 11.067285888714462
1992 , 715 , 49390 , 10.768794697366129
1993 , 769 , 30351 , 6.617608581894294
1994 , 869 , 39186 , 8.543956043956042
1995 , 779 , 57617 , 12.56257631257631
1996 , 942 , 54971 , 11.985653235653237
1997 , 942 , 46873 , 10.219998255712541
1998 , 930 , 51902 , 11.316500959358102
1999 , 771 , 34668 , 7.558869701726844
2000 , 537 , 25422 , 5.5429094714809
2001 , 545 , 24353 , 5.309829059829061
2002 , 466 , 24624 , 5.368916797488227
2003 , 631 , 44265 , 9.651360544217688
2004 , 797 , 41567 , 9.063099598813887
2005 , 568 , 38117 , 8.310875632304205
2006 , 531 , 34081 , 7.430882609454037
2007 , 712 , 42575 , 9.282879818594102
2008 , 777 , 33937 , 7.399485435199722
2009 , 682 , 53240 , 11.608233036804467
2010 , 828 , 46531 , 10.14542996685854
2011 , 499 , 37007 , 8.068855747427177
2012 , 692 , 39942 , 8.708791208791206
2013 , 644 , 56084 , 12.22832722832723
2014 , 801 , 73504 , 16.026513169370315
2015 , 925 , 60449 , 13.180054072911215
2016 , 593 , 33612 , 7.328623757195185
2017 , 549 , 38802 , 8.46023024594453
2018 , 508 , 36399 , 7.9362899005756145
2019 , 676 , 45891 , 10.005886970172682
2020 , 825 , 37227 , 8.11682365253794
2021 , 432 , 33934 , 7.398831327402755
2022 , 816 , 38568 , 8.409209837781265
2023 , 534 , 30435 , 6.635923600209314
2024 , 731 , 43989 , 9.591182626896911
2025 , 773 , 46844 , 10.213675213675216
2026 , 667 , 68992 , 15.04273504273504
2027 , 884 , 49700 , 10.836385836385839
2028 , 910 , 60859 , 13.26944880516309
2029 , 666 , 27573 , 6.011904761904763
2030 , 698 , 19902 , 4.33935112506541
2031 , 546 , 28974 , 6.317373103087389
2032 , 586 , 33758 , 7.360457003314144
2033 , 570 , 36664 , 7.99406942264085
2034 , 504 , 37014 , 8.070381998953428
2035 , 647 , 33822 , 7.374411302982731
2036 , 494 , 29119 , 6.348988313274027
2037 , 616 , 41932 , 9.142682714111288
2038 , 570 , 47769 , 10.415358451072736
2039 , 755 , 51220 , 11.167800453514737
2040 , 791 , 43336 , 9.448805163090878
2041 , 683 , 39290 , 8.566631780917493
2042 , 749 , 43732 , 9.535147392290249
2043 , 548 , 56193 , 12.252093144950292
2044 , 765 , 57042 , 12.43720565149137
2045 , 836 , 53465 , 11.657291121576836
2046 , 859 , 51241 , 11.172379208093494
2047 , 832 , 31527 , 6.874018838304551
2048 , 788 , 34309 , 7.480594802023372
2049 , 749 , 39941 , 8.708573172858888
2050 , 830 , 36127 , 7.876984126984127
2051 , 908 , 22843 , 4.980594802023373
2052 , 599 , 34560 , 7.535321821036108
2053 , 483 , 24858 , 5.419937205651492
2054 , 680 , 51663 , 11.264390371533226
2055 , 794 , 29962 , 6.532792604221175
2056 , 663 , 32047 , 6.987397523111809
2057 , 552 , 31624 , 6.895168323739752
2058 , 570 , 32074 , 6.993284493284493
2059 , 438 , 34054 , 7.424995639281356
2060 , 449 , 26583 , 5.796049188906333
2061 , 423 , 38954 , 8.493371707657424
2062 , 517 , 46580 , 10.156113727542296
2063 , 732 , 46979 , 10.243110064538634
2064 , 800 , 42643 , 9.297706261991976
2065 , 793 , 45655 , 9.954430490144777
2066 , 841 , 40111 , 8.74563928135357
2067 , 416 , 28943 , 6.310613989185418
2068 , 420 , 29666 , 6.468253968253968
2069 , 570 , 37458 , 8.167189952904238
2070 , 475 , 28408 , 6.193964765393338
2071 , 454 , 34647 , 7.554290947148089
2072 , 527 , 32528 , 7.0922728065585225
2073 , 618 , 36263 , 7.9066370137798705
2074 , 451 , 38613 , 8.419021454735741
2075 , 571 , 48218 , 10.513256584685157
2076 , 642 , 54132 , 11.802721088435376
2077 , 623 , 57086 , 12.446799232513518
2078 , 684 , 43111 , 9.399747078318509
2079 , 654 , 43928 , 9.57788243502529
2080 , 873 , 39555 , 8.62441130298273
2081 , 661 , 50738 , 11.062707134135707
2082 , 717 , 36729 , 8.008241758241757
2083 , 683 , 42014 , 9.160561660561662
2084 , 852 , 33325 , 7.266047444618873
2085 , 545 , 43849 , 9.560657596371883
2086 , 691 , 48589 , 10.594147915576489
2087 , 710 , 21508 , 4.689516832373976
2088 , 625 , 12198 , 2.659602302459445
2089 , 831 , 458640 , 100.0
2090 , 817 , 66031 , 14.397130647130643
2091 , 759 , 63269 , 13.794915402058257
2092 , 629 , 50667 , 11.047226582940871
2093 , 395 , 25038 , 5.459183673469388
2094 , 428 , 37443 , 8.163919413919414
2095 , 769 , 52707 , 11.492019884877026
2096 , 729 , 69977 , 15.257500436071865
2097 , 631 , 45107 , 9.834946799232515
2098 , 728 , 34406 , 7.501744287458573
2099 , 667 , 37901 , 8.263779870922725
2100 , 679 , 45860 , 9.999127856270716
2101 , 729 , 39740 , 8.664747950462239
2102 , 717 , 44699 , 9.745988138845284
2103 , 667 , 28047 , 6.115253793825223
2104 , 581 , 41206 , 8.984388627245771
2105 , 695 , 24654 , 5.375457875457874
2106 , 656 , 23818 , 5.19317983603698
2107 , 439 , 22251 , 4.851517530088957
2108 , 408 , 24221 , 5.281048316762604
2109 , 319 , 17445 , 3.803636839351125
2110 , 484 , 30027 , 6.546964939822082
2111 , 481 , 31690 , 6.90955869527298
2112 , 567 , 25798 , 5.62489098203384
2113 , 554 , 22251 , 4.851517530088959
2114 , 459 , 36262 , 7.906418977847547
2115 , 365 , 30414 , 6.6313448456305615
2116 , 538 , 29957 , 6.531702424559567
2117 , 554 , 21040 , 4.587476016047444
2118 , 562 , 16449 , 3.5864730507587645
2119 , 346 , 16917 , 3.688513867085296
2120 , 338 , 13437 , 2.929748822605965
2121 , 249 , 15368 , 3.3507762079190666
2122 , 436 , 17939 , 3.911346589918019
2123 , 340 , 19573 , 4.26761730333159
2124 , 362 , 19778 , 4.312314669457527
2125 , 424 , 19254 , 4.198063840920982
2126 , 404 , 14583 , 3.1796180010465727
2127 , 286 , 10019 , 2.1845020059305775
2128 , 227 , 3046 , 0.6641374498517355
2129 , 444 , 3072 , 0.6698063840920985
2130 , 610 , 3149 , 0.6865951508808653
2131 , 609 , 3094 , 0.6746031746031746
2132 , 629 , 3168 , 0.6907378335949764
2133 , 630 , 3140 , 0.6846328274899705
2134 , 754 , 2959 , 0.6451683237397523
2135 , 754 , 2993 , 0.6525815454386881
2136 , 754 , 3049 , 0.6647915576487005
2137 , 754 , 3061 , 0.6674079888365602
2138 , 754 , 3017 , 0.6578144078144079
2139 , 754 , 2991 , 0.6521454735740451
2140 , 754 , 3010 , 0.6562881562881563
2141 , 754 , 3147 , 0.686159079016222
2142 , 749 , 3106 , 0.6772196057910342
2143 , 751 , 3187 , 0.6948805163090876
2144 , 751 , 3165 , 0.6900837257980115
2145 , 737 , 3180 , 0.6933542647828363
2146 , 741 , 3203 , 0.698369091226234
2147 , 741 , 3180 , 0.6933542647828363
2148 , 741 , 3167 , 0.6905197976626549
